ano;Prediccion;province;energy type;;;;
31/12/2045;0,00;Prince Edward Island;Uranium;;;;
31/12/2046;0,00;Prince Edward Island;Uranium;;;;
31/12/2047;0,00;Prince Edward Island;Uranium;;;;
31/12/2048;0,00;Prince Edward Island;Uranium;;;;
31/12/2049;0,00;Prince Edward Island;Uranium;;;;
31/12/2050;0,00;Prince Edward Island;Uranium;;;;
31/12/2051;0,00;Prince Edward Island;Uranium;;;;
31/12/2024;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2025;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2026;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2027;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2028;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2029;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2030;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2031;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2032;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2033;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2034;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2035;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2036;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2037;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2038;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2039;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2040;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2041;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2042;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2043;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2044;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2045;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2046;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2047;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2048;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2049;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2050;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2051;0,00;Prince Edward Island;Coal & Coke;;;;
31/12/2024;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2025;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2026;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2027;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2028;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2029;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2030;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2031;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2032;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2033;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2034;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2035;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2036;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2037;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2038;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2039;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2040;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2041;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2042;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2043;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2044;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2045;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2046;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2047;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2048;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2049;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2050;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2051;0,00;Prince Edward Island;Natural Gas;;;;
31/12/2024;170,25;Prince Edward Island;Oil;;;;
31/12/2025;170,09;Prince Edward Island;Oil;;;;
31/12/2026;169,93;Prince Edward Island;Oil;;;;
31/12/2027;169,78;Prince Edward Island;Oil;;;;
31/12/2028;169,64;Prince Edward Island;Oil;;;;
31/12/2029;169,53;Prince Edward Island;Oil;;;;
31/12/2030;169,44;Prince Edward Island;Oil;;;;
31/12/2031;169,36;Prince Edward Island;Oil;;;;
31/12/2032;169,30;Prince Edward Island;Oil;;;;
31/12/2033;169,25;Prince Edward Island;Oil;;;;
31/12/2034;169,21;Prince Edward Island;Oil;;;;
31/12/2035;169,18;Prince Edward Island;Oil;;;;
31/12/2036;169,16;Prince Edward Island;Oil;;;;
31/12/2037;169,14;Prince Edward Island;Oil;;;;
31/12/2038;169,13;Prince Edward Island;Oil;;;;
31/12/2039;169,12;Prince Edward Island;Oil;;;;
31/12/2040;169,11;Prince Edward Island;Oil;;;;
31/12/2041;169,10;Prince Edward Island;Oil;;;;
31/12/2042;169,10;Prince Edward Island;Oil;;;;
31/12/2043;169,10;Prince Edward Island;Oil;;;;
31/12/2044;169,10;Prince Edward Island;Oil;;;;
31/12/2045;169,09;Prince Edward Island;Oil;;;;
31/12/2046;169,09;Prince Edward Island;Oil;;;;
31/12/2047;169,09;Prince Edward Island;Oil;;;;
31/12/2048;169,09;Prince Edward Island;Oil;;;;
31/12/2049;169,09;Prince Edward Island;Oil;;;;
31/12/2050;169,09;Prince Edward Island;Oil;;;;
31/12/2051;169,09;Prince Edward Island;Oil;;;;
31/12/2024;42122,66;Quebec;Hydro / Wave / Tidal;;;;
31/12/2025;42331,48;Quebec;Hydro / Wave / Tidal;;;;
31/12/2026;42549,96;Quebec;Hydro / Wave / Tidal;;;;
31/12/2027;42743,03;Quebec;Hydro / Wave / Tidal;;;;
31/12/2028;42976,97;Quebec;Hydro / Wave / Tidal;;;;
31/12/2029;43248,48;Quebec;Hydro / Wave / Tidal;;;;
31/12/2030;43446,60;Quebec;Hydro / Wave / Tidal;;;;
31/12/2031;43646,29;Quebec;Hydro / Wave / Tidal;;;;
31/12/2032;43843,35;Quebec;Hydro / Wave / Tidal;;;;
31/12/2033;44040,50;Quebec;Hydro / Wave / Tidal;;;;
31/12/2034;44229,45;Quebec;Hydro / Wave / Tidal;;;;
31/12/2035;44402,80;Quebec;Hydro / Wave / Tidal;;;;
31/12/2036;44572,05;Quebec;Hydro / Wave / Tidal;;;;
31/12/2037;44735,53;Quebec;Hydro / Wave / Tidal;;;;
31/12/2038;44892,49;Quebec;Hydro / Wave / Tidal;;;;
31/12/2039;45041,85;Quebec;Hydro / Wave / Tidal;;;;
31/12/2040;45183,93;Quebec;Hydro / Wave / Tidal;;;;
31/12/2041;45320,30;Quebec;Hydro / Wave / Tidal;;;;
31/12/2042;45450,59;Quebec;Hydro / Wave / Tidal;;;;
31/12/2043;45574,76;Quebec;Hydro / Wave / Tidal;;;;
31/12/2044;45692,96;Quebec;Hydro / Wave / Tidal;;;;
31/12/2045;45805,52;Quebec;Hydro / Wave / Tidal;;;;
31/12/2046;45912,76;Quebec;Hydro / Wave / Tidal;;;;
31/12/2047;46014,75;Quebec;Hydro / Wave / Tidal;;;;
31/12/2048;46111,68;Quebec;Hydro / Wave / Tidal;;;;
31/12/2049;46203,74;Quebec;Hydro / Wave / Tidal;;;;
31/12/2050;46291,16;Quebec;Hydro / Wave / Tidal;;;;
31/12/2051;46374,14;Quebec;Hydro / Wave / Tidal;;;;
31/12/2024;4505,94;Quebec;Wind;;;;
31/12/2025;4554,94;Quebec;Wind;;;;
31/12/2026;4603,94;Quebec;Wind;;;;
31/12/2027;4652,35;Quebec;Wind;;;;
31/12/2028;4698,59;Quebec;Wind;;;;
31/12/2029;4741,53;Quebec;Wind;;;;
31/12/2030;4779,20;Quebec;Wind;;;;
31/12/2031;4814,02;Quebec;Wind;;;;
31/12/2032;4846,00;Quebec;Wind;;;;
31/12/2033;4875,26;Quebec;Wind;;;;
31/12/2034;4901,99;Quebec;Wind;;;;
31/12/2035;4926,41;Quebec;Wind;;;;
31/12/2036;4948,76;Quebec;Wind;;;;
31/12/2037;4969,18;Quebec;Wind;;;;
31/12/2038;4987,85;Quebec;Wind;;;;
31/12/2039;5004,91;Quebec;Wind;;;;
31/12/2040;5020,50;Quebec;Wind;;;;
31/12/2041;5034,75;Quebec;Wind;;;;
31/12/2042;5047,78;Quebec;Wind;;;;
31/12/2043;5059,67;Quebec;Wind;;;;
31/12/2044;5070,55;Quebec;Wind;;;;
31/12/2045;5080,48;Quebec;Wind;;;;
31/12/2046;5089,55;Quebec;Wind;;;;
31/12/2047;5097,84;Quebec;Wind;;;;
31/12/2048;5105,41;Quebec;Wind;;;;
31/12/2049;5112,33;Quebec;Wind;;;;
31/12/2050;5118,64;Quebec;Wind;;;;
31/12/2051;5124,42;Quebec;Wind;;;;
31/12/2024;331,11;Quebec;Biomass / Geothermal;;;;
31/12/2025;329,40;Quebec;Biomass / Geothermal;;;;
31/12/2026;327,34;Quebec;Biomass / Geothermal;;;;
31/12/2027;325,24;Quebec;Biomass / Geothermal;;;;
31/12/2028;322,61;Quebec;Biomass / Geothermal;;;;
31/12/2029;319,65;Quebec;Biomass / Geothermal;;;;
31/12/2030;316,94;Quebec;Biomass / Geothermal;;;;
31/12/2031;314,39;Quebec;Biomass / Geothermal;;;;
31/12/2032;312,07;Quebec;Biomass / Geothermal;;;;
31/12/2033;310,06;Quebec;Biomass / Geothermal;;;;
31/12/2034;308,37;Quebec;Biomass / Geothermal;;;;
31/12/2035;306,98;Quebec;Biomass / Geothermal;;;;
31/12/2036;305,87;Quebec;Biomass / Geothermal;;;;
31/12/2037;305,02;Quebec;Biomass / Geothermal;;;;
31/12/2038;304,39;Quebec;Biomass / Geothermal;;;;
31/12/2039;303,95;Quebec;Biomass / Geothermal;;;;
31/12/2040;303,66;Quebec;Biomass / Geothermal;;;;
31/12/2041;303,50;Quebec;Biomass / Geothermal;;;;
31/12/2042;303,43;Quebec;Biomass / Geothermal;;;;
31/12/2043;303,43;Quebec;Biomass / Geothermal;;;;
31/12/2044;303,48;Quebec;Biomass / Geothermal;;;;
31/12/2045;303,56;Quebec;Biomass / Geothermal;;;;
31/12/2046;303,66;Quebec;Biomass / Geothermal;;;;
31/12/2047;303,77;Quebec;Biomass / Geothermal;;;;
31/12/2048;303,88;Quebec;Biomass / Geothermal;;;;
31/12/2049;303,99;Quebec;Biomass / Geothermal;;;;
31/12/2050;304,08;Quebec;Biomass / Geothermal;;;;
31/12/2051;304,17;Quebec;Biomass / Geothermal;;;;
31/12/2024;0,31;Quebec;Solar;;;;
31/12/2025;0,31;Quebec;Solar;;;;
31/12/2026;0,32;Quebec;Solar;;;;
31/12/2027;0,32;Quebec;Solar;;;;
31/12/2028;0,32;Quebec;Solar;;;;
31/12/2029;0,33;Quebec;Solar;;;;
31/12/2030;0,33;Quebec;Solar;;;;
31/12/2031;0,33;Quebec;Solar;;;;
31/12/2032;0,33;Quebec;Solar;;;;
31/12/2033;0,33;Quebec;Solar;;;;
31/12/2034;0,33;Quebec;Solar;;;;
31/12/2035;0,33;Quebec;Solar;;;;
31/12/2036;0,33;Quebec;Solar;;;;
31/12/2037;0,33;Quebec;Solar;;;;
31/12/2038;0,33;Quebec;Solar;;;;
31/12/2039;0,33;Quebec;Solar;;;;
31/12/2040;0,33;Quebec;Solar;;;;
31/12/2041;0,33;Quebec;Solar;;;;
31/12/2042;0,33;Quebec;Solar;;;;
31/12/2043;0,33;Quebec;Solar;;;;
31/12/2044;0,33;Quebec;Solar;;;;
31/12/2045;0,33;Quebec;Solar;;;;
31/12/2046;0,33;Quebec;Solar;;;;
31/12/2047;0,33;Quebec;Solar;;;;
31/12/2048;0,33;Quebec;Solar;;;;
31/12/2049;0,33;Quebec;Solar;;;;
31/12/2050;0,33;Quebec;Solar;;;;
31/12/2051;0,33;Quebec;Solar;;;;
31/12/2024;11,49;Quebec;Uranium;;;;
31/12/2025;18,85;Quebec;Uranium;;;;
31/12/2026;25,30;Quebec;Uranium;;;;
31/12/2027;30,61;Quebec;Uranium;;;;
31/12/2028;34,70;Quebec;Uranium;;;;
31/12/2029;37,61;Quebec;Uranium;;;;
31/12/2030;39,72;Quebec;Uranium;;;;
31/12/2031;41,18;Quebec;Uranium;;;;
31/12/2032;42,18;Quebec;Uranium;;;;
31/12/2033;42,84;Quebec;Uranium;;;;
31/12/2034;43,28;Quebec;Uranium;;;;
31/12/2035;43,56;Quebec;Uranium;;;;
31/12/2036;43,74;Quebec;Uranium;;;;
31/12/2037;43,85;Quebec;Uranium;;;;
31/12/2038;43,91;Quebec;Uranium;;;;
31/12/2039;43,95;Quebec;Uranium;;;;
31/12/2040;43,97;Quebec;Uranium;;;;
31/12/2041;43,98;Quebec;Uranium;;;;
31/12/2042;43,99;Quebec;Uranium;;;;
31/12/2043;43,99;Quebec;Uranium;;;;
31/12/2044;43,99;Quebec;Uranium;;;;
31/12/2045;43,99;Quebec;Uranium;;;;
31/12/2046;43,99;Quebec;Uranium;;;;
31/12/2047;43,99;Quebec;Uranium;;;;
31/12/2048;43,99;Quebec;Uranium;;;;
31/12/2049;43,99;Quebec;Uranium;;;;
31/12/2050;43,99;Quebec;Uranium;;;;
31/12/2051;43,99;Quebec;Uranium;;;;
31/12/2024;0,00;Quebec;Coal & Coke;;;;
31/12/2025;0,00;Quebec;Coal & Coke;;;;
31/12/2026;0,00;Quebec;Coal & Coke;;;;
31/12/2027;0,00;Quebec;Coal & Coke;;;;
31/12/2028;0,00;Quebec;Coal & Coke;;;;
31/12/2029;0,00;Quebec;Coal & Coke;;;;
31/12/2030;0,00;Quebec;Coal & Coke;;;;
31/12/2031;0,00;Quebec;Coal & Coke;;;;
31/12/2032;0,00;Quebec;Coal & Coke;;;;
31/12/2033;0,00;Quebec;Coal & Coke;;;;
31/12/2034;0,00;Quebec;Coal & Coke;;;;
31/12/2035;0,00;Quebec;Coal & Coke;;;;
31/12/2036;0,00;Quebec;Coal & Coke;;;;
31/12/2037;0,00;Quebec;Coal & Coke;;;;
31/12/2038;0,00;Quebec;Coal & Coke;;;;
31/12/2039;0,00;Quebec;Coal & Coke;;;;
31/12/2040;0,00;Quebec;Coal & Coke;;;;
31/12/2041;0,00;Quebec;Coal & Coke;;;;
31/12/2042;0,00;Quebec;Coal & Coke;;;;
31/12/2043;0,00;Quebec;Coal & Coke;;;;
31/12/2044;0,00;Quebec;Coal & Coke;;;;
31/12/2045;0,00;Quebec;Coal & Coke;;;;
31/12/2046;0,00;Quebec;Coal & Coke;;;;
31/12/2047;0,00;Quebec;Coal & Coke;;;;
31/12/2048;0,00;Quebec;Coal & Coke;;;;
31/12/2049;0,00;Quebec;Coal & Coke;;;;
31/12/2050;0,00;Quebec;Coal & Coke;;;;
31/12/2051;0,00;Quebec;Coal & Coke;;;;
31/12/2024;564,34;Quebec;Natural Gas;;;;
31/12/2025;556,30;Quebec;Natural Gas;;;;
31/12/2026;550,75;Quebec;Natural Gas;;;;
31/12/2027;545,03;Quebec;Natural Gas;;;;
31/12/2028;539,54;Quebec;Natural Gas;;;;
31/12/2029;534,49;Quebec;Natural Gas;;;;
31/12/2030;530,98;Quebec;Natural Gas;;;;
31/12/2031;527,96;Quebec;Natural Gas;;;;
31/12/2032;525,33;Quebec;Natural Gas;;;;
31/12/2033;523,10;Quebec;Natural Gas;;;;
31/12/2034;521,25;Quebec;Natural Gas;;;;
31/12/2035;519,72;Quebec;Natural Gas;;;;
31/12/2036;518,43;Quebec;Natural Gas;;;;
31/12/2037;517,34;Quebec;Natural Gas;;;;
31/12/2038;516,43;Quebec;Natural Gas;;;;
31/12/2039;515,67;Quebec;Natural Gas;;;;
31/12/2040;515,03;Quebec;Natural Gas;;;;
31/12/2041;514,49;Quebec;Natural Gas;;;;
31/12/2042;514,04;Quebec;Natural Gas;;;;
31/12/2043;513,67;Quebec;Natural Gas;;;;
31/12/2044;513,35;Quebec;Natural Gas;;;;
31/12/2045;513,08;Quebec;Natural Gas;;;;
31/12/2046;512,86;Quebec;Natural Gas;;;;
31/12/2047;512,67;Quebec;Natural Gas;;;;
31/12/2048;512,52;Quebec;Natural Gas;;;;
31/12/2049;512,39;Quebec;Natural Gas;;;;
31/12/2050;512,28;Quebec;Natural Gas;;;;
31/12/2051;512,18;Quebec;Natural Gas;;;;
31/12/2024;303,40;Quebec;Oil;;;;
31/12/2025;299,63;Quebec;Oil;;;;
31/12/2026;296,43;Quebec;Oil;;;;
31/12/2027;294,00;Quebec;Oil;;;;
31/12/2028;292,40;Quebec;Oil;;;;
31/12/2029;291,65;Quebec;Oil;;;;
31/12/2030;291,25;Quebec;Oil;;;;
31/12/2031;291,14;Quebec;Oil;;;;
31/12/2032;291,19;Quebec;Oil;;;;
31/12/2033;291,29;Quebec;Oil;;;;
31/12/2034;291,40;Quebec;Oil;;;;
31/12/2035;291,50;Quebec;Oil;;;;
31/12/2036;291,57;Quebec;Oil;;;;
31/12/2037;291,62;Quebec;Oil;;;;
31/12/2038;291,66;Quebec;Oil;;;;
31/12/2039;291,67;Quebec;Oil;;;;
31/12/2040;291,68;Quebec;Oil;;;;
31/12/2041;291,68;Quebec;Oil;;;;
31/12/2042;291,68;Quebec;Oil;;;;
31/12/2043;291,68;Quebec;Oil;;;;
31/12/2044;291,67;Quebec;Oil;;;;
31/12/2045;291,67;Quebec;Oil;;;;
31/12/2046;291,67;Quebec;Oil;;;;
31/12/2047;291,67;Quebec;Oil;;;;
31/12/2048;291,67;Quebec;Oil;;;;
31/12/2049;291,67;Quebec;Oil;;;;
31/12/2050;291,67;Quebec;Oil;;;;
31/12/2051;291,67;Quebec;Oil;;;;
31/12/2024;889,36;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2025;889,57;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2026;889,78;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2027;889,98;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2028;890,14;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2029;890,28;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2030;890,39;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2031;890,48;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2032;890,55;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2033;890,60;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2034;890,65;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2035;890,68;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2036;890,71;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2037;890,73;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2038;890,75;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2039;890,76;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2040;890,77;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2041;890,78;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2042;890,78;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2043;890,79;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2044;890,79;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2045;890,79;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2046;890,79;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2047;890,80;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2048;890,80;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2049;890,80;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2050;890,80;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2051;890,80;Saskatchewan;Hydro / Wave / Tidal;;;;
31/12/2024;213,05;Saskatchewan;Wind;;;;
31/12/2025;212,25;Saskatchewan;Wind;;;;
31/12/2026;211,01;Saskatchewan;Wind;;;;
31/12/2027;209,54;Saskatchewan;Wind;;;;
31/12/2028;207,94;Saskatchewan;Wind;;;;
31/12/2029;206,27;Saskatchewan;Wind;;;;
31/12/2030;205,38;Saskatchewan;Wind;;;;
31/12/2031;204,45;Saskatchewan;Wind;;;;
31/12/2032;203,57;Saskatchewan;Wind;;;;
31/12/2033;202,78;Saskatchewan;Wind;;;;
31/12/2034;202,10;Saskatchewan;Wind;;;;
31/12/2035;201,55;Saskatchewan;Wind;;;;
31/12/2036;201,04;Saskatchewan;Wind;;;;
31/12/2037;200,58;Saskatchewan;Wind;;;;
31/12/2038;200,19;Saskatchewan;Wind;;;;
31/12/2039;199,84;Saskatchewan;Wind;;;;
31/12/2040;199,54;Saskatchewan;Wind;;;;
31/12/2041;199,27;Saskatchewan;Wind;;;;
31/12/2042;199,04;Saskatchewan;Wind;;;;
31/12/2043;198,83;Saskatchewan;Wind;;;;
31/12/2044;198,65;Saskatchewan;Wind;;;;
31/12/2045;198,49;Saskatchewan;Wind;;;;
31/12/2046;198,35;Saskatchewan;Wind;;;;
31/12/2047;198,23;Saskatchewan;Wind;;;;
31/12/2048;198,13;Saskatchewan;Wind;;;;
31/12/2049;198,03;Saskatchewan;Wind;;;;
31/12/2050;197,95;Saskatchewan;Wind;;;;
31/12/2051;197,88;Saskatchewan;Wind;;;;
31/12/2024;34,14;Saskatchewan;Biomass / Geothermal;;;;
31/12/2025;32,75;Saskatchewan;Biomass / Geothermal;;;;
31/12/2026;31,38;Saskatchewan;Biomass / Geothermal;;;;
31/12/2027;30,14;Saskatchewan;Biomass / Geothermal;;;;
31/12/2028;29,09;Saskatchewan;Biomass / Geothermal;;;;
31/12/2029;28,26;Saskatchewan;Biomass / Geothermal;;;;
31/12/2030;27,61;Saskatchewan;Biomass / Geothermal;;;;
31/12/2031;27,12;Saskatchewan;Biomass / Geothermal;;;;
31/12/2032;26,76;Saskatchewan;Biomass / Geothermal;;;;
31/12/2033;26,51;Saskatchewan;Biomass / Geothermal;;;;
31/12/2034;26,34;Saskatchewan;Biomass / Geothermal;;;;
31/12/2035;26,23;Saskatchewan;Biomass / Geothermal;;;;
31/12/2036;26,16;Saskatchewan;Biomass / Geothermal;;;;
31/12/2037;26,12;Saskatchewan;Biomass / Geothermal;;;;
31/12/2038;26,10;Saskatchewan;Biomass / Geothermal;;;;
31/12/2039;26,09;Saskatchewan;Biomass / Geothermal;;;;
31/12/2040;26,09;Saskatchewan;Biomass / Geothermal;;;;
31/12/2041;26,10;Saskatchewan;Biomass / Geothermal;;;;
31/12/2042;26,10;Saskatchewan;Biomass / Geothermal;;;;
31/12/2043;26,11;Saskatchewan;Biomass / Geothermal;;;;
31/12/2044;26,12;Saskatchewan;Biomass / Geothermal;;;;
31/12/2045;26,12;Saskatchewan;Biomass / Geothermal;;;;
31/12/2046;26,13;Saskatchewan;Biomass / Geothermal;;;;
31/12/2047;26,13;Saskatchewan;Biomass / Geothermal;;;;
31/12/2048;26,14;Saskatchewan;Biomass / Geothermal;;;;
31/12/2049;26,14;Saskatchewan;Biomass / Geothermal;;;;
31/12/2050;26,14;Saskatchewan;Biomass / Geothermal;;;;
31/12/2051;26,14;Saskatchewan;Biomass / Geothermal;;;;
31/12/2024;61,92;Saskatchewan;Solar;;;;
31/12/2025;56,69;Saskatchewan;Solar;;;;
31/12/2026;52,07;Saskatchewan;Solar;;;;
31/12/2027;47,63;Saskatchewan;Solar;;;;
31/12/2028;43,65;Saskatchewan;Solar;;;;
31/12/2029;40,38;Saskatchewan;Solar;;;;
31/12/2030;37,89;Saskatchewan;Solar;;;;
31/12/2031;36,07;Saskatchewan;Solar;;;;
31/12/2032;34,84;Saskatchewan;Solar;;;;
31/12/2033;34,10;Saskatchewan;Solar;;;;
31/12/2034;33,74;Saskatchewan;Solar;;;;
31/12/2035;33,63;Saskatchewan;Solar;;;;
31/12/2036;33,70;Saskatchewan;Solar;;;;
31/12/2037;33,88;Saskatchewan;Solar;;;;
31/12/2038;34,10;Saskatchewan;Solar;;;;
31/12/2039;34,33;Saskatchewan;Solar;;;;
31/12/2040;34,55;Saskatchewan;Solar;;;;
31/12/2041;34,74;Saskatchewan;Solar;;;;
31/12/2042;34,89;Saskatchewan;Solar;;;;
31/12/2043;35,01;Saskatchewan;Solar;;;;
31/12/2044;35,09;Saskatchewan;Solar;;;;
31/12/2045;35,15;Saskatchewan;Solar;;;;
31/12/2046;35,18;Saskatchewan;Solar;;;;
31/12/2047;35,20;Saskatchewan;Solar;;;;
31/12/2048;35,20;Saskatchewan;Solar;;;;
31/12/2049;35,20;Saskatchewan;Solar;;;;
31/12/2050;35,19;Saskatchewan;Solar;;;;
31/12/2051;35,18;Saskatchewan;Solar;;;;
31/12/2024;0,00;Saskatchewan;Uranium;;;;
31/12/2025;0,00;Saskatchewan;Uranium;;;;
31/12/2026;0,00;Saskatchewan;Uranium;;;;
31/12/2027;0,00;Saskatchewan;Uranium;;;;
31/12/2028;0,00;Saskatchewan;Uranium;;;;
31/12/2029;0,00;Saskatchewan;Uranium;;;;
31/12/2030;0,00;Saskatchewan;Uranium;;;;
31/12/2031;0,00;Saskatchewan;Uranium;;;;
31/12/2032;0,00;Saskatchewan;Uranium;;;;
31/12/2033;0,00;Saskatchewan;Uranium;;;;
31/12/2034;0,00;Saskatchewan;Uranium;;;;
31/12/2035;0,00;Saskatchewan;Uranium;;;;
31/12/2036;0,00;Saskatchewan;Uranium;;;;
31/12/2037;0,00;Saskatchewan;Uranium;;;;
31/12/2038;0,00;Saskatchewan;Uranium;;;;
31/12/2039;0,00;Saskatchewan;Uranium;;;;
31/12/2040;0,00;Saskatchewan;Uranium;;;;
31/12/2041;0,00;Saskatchewan;Uranium;;;;
31/12/2042;0,00;Saskatchewan;Uranium;;;;
31/12/2043;0,00;Saskatchewan;Uranium;;;;
31/12/2044;0,00;Saskatchewan;Uranium;;;;
31/12/2045;0,00;Saskatchewan;Uranium;;;;
31/12/2046;0,00;Saskatchewan;Uranium;;;;
31/12/2047;0,00;Saskatchewan;Uranium;;;;
31/12/2048;0,00;Saskatchewan;Uranium;;;;
31/12/2049;0,00;Saskatchewan;Uranium;;;;
31/12/2050;0,00;Saskatchewan;Uranium;;;;
31/12/2051;0,00;Saskatchewan;Uranium;;;;
31/12/2024;1302,34;Saskatchewan;Coal & Coke;;;;
31/12/2025;1271,35;Saskatchewan;Coal & Coke;;;;
31/12/2026;1245,59;Saskatchewan;Coal & Coke;;;;
31/12/2027;1225,06;Saskatchewan;Coal & Coke;;;;
31/12/2028;1207,07;Saskatchewan;Coal & Coke;;;;
31/12/2029;1189,25;Saskatchewan;Coal & Coke;;;;
31/12/2030;1172,88;Saskatchewan;Coal & Coke;;;;
31/12/2031;1157,77;Saskatchewan;Coal & Coke;;;;
31/12/2032;1143,75;Saskatchewan;Coal & Coke;;;;
31/12/2033;1130,75;Saskatchewan;Coal & Coke;;;;
31/12/2034;1118,71;Saskatchewan;Coal & Coke;;;;
31/12/2035;1107,56;Saskatchewan;Coal & Coke;;;;
31/12/2036;1097,25;Saskatchewan;Coal & Coke;;;;
31/12/2037;1087,70;Saskatchewan;Coal & Coke;;;;
31/12/2038;1078,86;Saskatchewan;Coal & Coke;;;;
31/12/2039;1070,70;Saskatchewan;Coal & Coke;;;;
31/12/2040;1063,14;Saskatchewan;Coal & Coke;;;;
31/12/2041;1056,16;Saskatchewan;Coal & Coke;;;;
31/12/2042;1049,70;Saskatchewan;Coal & Coke;;;;
31/12/2043;1043,74;Saskatchewan;Coal & Coke;;;;
31/12/2044;1038,22;Saskatchewan;Coal & Coke;;;;
31/12/2045;1033,13;Saskatchewan;Coal & Coke;;;;
31/12/2046;1028,43;Saskatchewan;Coal & Coke;;;;
31/12/2047;1024,08;Saskatchewan;Coal & Coke;;;;
31/12/2048;1020,07;Saskatchewan;Coal & Coke;;;;
