"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-08","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","30375","","","","0"
"2012-09","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","28375","","","","0"
"2012-10","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","16346","","","","0"
"2012-11","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","11233","","","","0"
"2012-12","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","7694","","","","0"
"2013-01","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","7842","","","","0"
"2013-02","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","9809","","","","0"
"2013-03","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","16421","","","","0"
"2013-04","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","18869","","","","0"
"2013-05","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","29385","","","","0"
"2013-06","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","29159","","","","0"
"2013-07","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","29432","","","","0"
"2013-08","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","30068","","","","0"
"2013-09","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","27093","","","","0"
"2013-10","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","22466","","","","0"
"2013-11","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","12412","","","","0"
"2013-12","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","6948","","","","0"
"2014-01","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","9593","","","","0"
"2014-02","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","13414","","","","0"
"2014-03","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","22029","","","","0"
"2014-04","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","24829","","","","0"
"2014-05","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","26258","","","","0"
"2014-06","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","31812","","","","0"
"2014-07","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","29994","","","","0"
"2014-08","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","30049","","","","0"
"2014-09","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","25597","","","","0"
"2014-10","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","19461","","","","0"
"2014-11","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","11331","","","","0"
"2014-12","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","7077","","","","0"
"2015-01","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","11257","","","","0"
"2015-02","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","14463","","","","0"
"2015-03","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","12140","","","","0"
"2015-04","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","25538","","","","0"
"2015-05","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","29134","","","","0"
"2015-06","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","28737","","","","0"
"2015-07","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","31620","","","","0"
"2015-08","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","31496","","","","0"
"2015-09","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","27584","","","","0"
"2015-10","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","21070","","","","0"
"2015-11","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","17278","","r","","0"
"2015-12","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","8498","","","","0"
"2016-01","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","63082","","","","0"
"2016-02","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","80703","","","","0"
"2016-03","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","108429","","","","0"
"2016-04","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","154656","","","","0"
"2016-05","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","225220","","","","0"
"2016-06","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","237644","","","","0"
"2016-07","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","225054","","","","0"
"2016-08","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","222674","","","","0"
"2016-09","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","187307","","","","0"
"2016-10","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","137118","","","","0"
"2016-11","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","103237","","","","0"
"2016-12","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","43731","","","","0"
"2017-01","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","54109","","","","0"
"2017-02","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","94042","","","","0"
"2017-03","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","180687","","","","0"
"2017-04","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","192734","","","","0"
"2017-05","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","210117","","","","0"
"2017-06","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","231387","","","","0"
"2017-07","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","259117","","","","0"
"2017-08","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","262226","","","","0"
"2017-09","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","249272","","","","0"
"2017-10","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","171761","","","","0"
"2017-11","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","90222","","","","0"
"2017-12","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","52083","","","","0"
"2018-01","Canada","2016A000011124","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54259608","1.1.9","58033","","","","0"
